time_UTC  Vup  Vnorth  Veast  Vdown
690469709.918  13.9098  10.8218  -80.5759  -13.9098
690469709.974  17.3115  13.0392  -96.7381  -17.3115
690469710.030  19.8743  15.3967  -112.632  -19.8743
690469710.086  22.4996  17.4047  -128.417  -22.4996
690469710.142  25.6563  19.7204  -144.548  -25.6563
690469710.198  28.1569  21.8638  -160.259  -28.1569
690469710.254  31.1981  23.9683  -176.509  -31.1981
690469710.310  33.9226  26.1076  -192.381  -33.9226
690469710.366  37.1302  28.2915  -208.397  -37.1302
690469710.422  40.3397  30.4726  -224.195  -40.3397
690469710.478  43.2824  32.6414  -240.041  -43.2824
690469710.534  45.9184  34.7817  -255.625  -45.9184
690469710.590  48.3447  37.0364  -271.58  -48.3447
690469710.646  51.7008  39.0845  -287.78  -51.7008
690469710.702  54.8585  41.2081  -303.703  -54.8585
690469710.758  57.1827  43.5639  -319.177  -57.1827
690469710.814  59.9821  45.7735  -334.823  -59.9821
690469710.870  63.6024  47.7744  -350.859  -63.6024
690469710.926  67.0124  49.9307  -366.885  -67.0124
690469710.982  69.1588  52.333  -382.495  -69.1588
690469711.038  71.9546  54.3862  -398.311  -71.9546
690469711.094  75.6686  56.5408  -414.541  -75.6686
690469711.150  4.97309  -0.907427  -15.8891  -4.97309
690469711.206  5.33635  0.592226  -16.6422  -5.33635
690469711.262  15.7953  1.82531  -49.969  -15.7953
690469711.318  21.2954  2.42042  -66.7791  -21.2954
690469711.374  26.0738  3.04129  -83.5732  -26.0738
690469711.430  31.4204  3.59316  -100.264  -31.4204
690469711.486  36.7559  4.27767  -117.145  -36.7559
690469711.542  42.098  4.86874  -133.783  -42.098
690469711.598  50.8102  1.32996  -148.749  -50.8102
690469711.654  54.045  4.26513  -166.391  -54.045
690469711.710  62.7721  0.787976  -181.396  -62.7721
690469711.766  65.8826  0.300435  -197.252  -65.8826
690469711.822  71.1408  2.75202  -214.898  -71.1408
690469711.878  76.3146  3.32225  -231.544  -76.3146
690469711.934  81.2649  0.431642  -246.741  -81.2649
690469711.990  86.9882  2.6173  -264.151  -86.9882
690469712.046  92.2855  3.18024  -280.794  -92.2855
690469712.102  97.3649  3.85192  -297.533  -97.3649
690469712.158  102.585  4.51963  -314.398  -102.585
690469712.214  111.521  0.928729  -329.487  -111.521
690469712.270  115.068  3.6259  -347.074  -115.068
690469712.326  120.421  4.13931  -363.569  -120.421
690469712.382  125.53  1.65511  -378.496  -125.53
690469712.438  131.181  3.66488  -396.231  -131.181
690469712.494  140.385  0.123177  -411.214  -140.385
690469712.550  143.891  3.0343  -428.907  -143.891
690469712.606  149.357  3.44131  -445.555  -149.357
690469712.662  154.787  3.99669  -462.264  -154.787
690469712.718  160.383  4.64629  -479.023  -160.383
690469712.774  169.368  1.196  -493.993  -169.368
690469712.830  172.728  0.471579  -509.954  -172.728
690469712.886  178.312  2.64127  -527.567  -178.312
690469712.942  184.384  3.0503  -544.101  -184.384
690469712.998  189.751  3.75341  -561.048  -189.751
690469713.054  199.093  0.364015  -575.927  -199.093
690469713.110  202.175  -0.505519  -591.765  -202.175
690469713.166  0  0  0  0
690469713.222  7.13827  -1.36138  -15.8831  -7.13827
690469713.278  5.05138  -1.07581  -15.8388  -5.05138
690469713.334  15.0605  -3.28944  -47.6725  -15.0605
690469713.390  3.20019  2.12524  -15.9559  -3.20019
690469713.446  3.00061  2.06966  -15.7778  -3.00061
690469713.502  8.95281  6.67338  -47.2125  -8.95281
690469713.558  11.9958  8.81584  -63.2804  -11.9958
690469713.614  15.6805  10.6061  -79.4466  -15.6805
690469713.670  5.11727  0.67675  -16.7996  -5.11727
690469713.726  5.2193  0.73678  -16.7319  -5.2193
690469713.782  0  0  0  0
690469713.838  4.649  0.583482  -16.7817  -4.649
690469713.894  5.36042  -1.24745  -16.0503  -5.36042
690469713.950  5.20542  0.707378  -16.7661  -5.20542
690469714.006  5.2733  0.697119  -16.8161  -5.2733
690469714.062  15.5377  2.25336  -50.4327  -15.5377
690469714.118  0  0  0  0
690469714.174  0  0  0  0
690469714.230  5.27725  0.776447  -16.7867  -5.27725
690469714.286  0  0  0  0
690469714.342  0  0  0  0
690469714.398  4.04129  0.581665  -16.8968  -4.04129
690469714.454  5.03605  -0.941396  -15.8799  -5.03605
690469714.510  14.3054  0.519084  -49.758  -14.3054
690469714.566  19.9559  1.28928  -66.3385  -19.9559
690469714.622  24.2562  1.90386  -83.1885  -24.2562
690469714.678  28.5897  2.46052  -100.142  -28.5897
690469714.734  32.7605  3.02432  -117.176  -32.7605
690469714.790  37.4879  3.85336  -134.151  -37.4879
690469714.846  0  0  0  0
690469714.902  4.29355  0.654421  -16.9037  -4.29355
690469714.958  0  0  0  0
690469715.014  4.86511  0.673254  -16.838  -4.86511
690469715.070  4.48075  0.699921  -16.9632  -4.48075
690469715.126  13.5826  1.99142  -50.8376  -13.5826
690469715.182  17.7128  2.61434  -67.7449  -17.7128
690469715.238  22.872  3.26677  -84.6424  -22.872
690469715.294  26.7152  3.92656  -101.586  -26.7152
690469715.350  0  0  0  0
690469715.406  4.69766  0.737618  -16.8945  -4.69766
690469715.462  4.7578  0.697102  -17.0025  -4.7578
690469715.518  14.622  2.12248  -50.9608  -14.622
690469715.574  0  0  0  0
690469715.630  0  0  0  0
690469715.686  4.68513  0.711708  -16.8996  -4.68513
690469715.742  4.47597  0.699915  -16.9769  -4.47597
690469715.798  0  0  0  0
690469715.854  4.79729  0.694867  -16.9382  -4.79729
690469715.910  0  0  0  0
690469715.966  4.45106  0.694232  -16.982  -4.45106
690469716.022  4.73431  0.710621  -16.9386  -4.73431
690469716.078  14.2249  2.16258  -50.7931  -14.2249
690469716.134  19.7147  2.99507  -67.6837  -19.7147
690469716.190  23.7034  3.62332  -84.7264  -23.7034
690469716.246  29.5951  1.26658  -99.6033  -29.5951
690469716.302  0  0  0  0
690469716.358  5.38391  0.882993  -16.8351  -5.38391
690469716.414  5.36263  -0.768793  -15.8797  -5.36263
690469716.470  0  0  0  0
690469716.526  4.92873  0.761568  -16.9673  -4.92873
690469716.582  5.46737  0.817648  -16.953  -5.46737
690469716.638  15.8704  -0.6176  -48.7718  -15.8704
690469716.694  19.6452  1.46398  -66.6082  -19.6452
690469716.750  25.7391  2.18605  -83.1159  -25.7391
690469716.806  0  0  0  0
690469716.862  5.1138  0.807187  -17.0071  -5.1138
690469716.918  4.42768  0.860171  -17.2023  -4.42768
690469716.974  14.9308  -0.362612  -49.2637  -14.9308
690469717.030  19.2959  1.80516  -67.0709  -19.2959
690469717.086  24.5851  2.47345  -83.969  -24.5851
690469717.142  28.9056  3.09384  -100.946  -28.9056
690469717.198  35.2163  0.773844  -115.553  -35.2163
690469717.254  40.9475  3.14288  -133.463  -40.9475
690469717.310  45.4928  3.8274  -150.431  -45.4928
690469717.366  49.4845  4.53462  -167.507  -49.4845
690469717.422  54.5338  5.33464  -184.495  -54.5338
690469717.478  60.7949  6.09956  -201.347  -60.7949
690469717.534  65.4542  6.80732  -218.256  -65.4542
690469717.590  70.8705  7.62872  -234.967  -70.8705
690469717.646  75.9568  8.41178  -251.807  -75.9568
690469717.702  80.353  9.07655  -268.898  -80.353
690469717.758  85.7971  9.94026  -285.78  -85.7971
690469717.814  90.9113  10.7096  -302.621  -90.9113
690469717.870  96.5125  11.477  -319.53  -96.5125
690469717.926  101.235  12.1729  -336.506  -101.235
690469717.982  0  0  0  0
690469718.038  5.36545  0.784051  -16.7982  -5.36545
690469718.094  5.62107  0.819867  -16.8408  -5.62107
690469718.150  15.5942  2.34321  -50.7382  -15.5942
690469718.206  20.413  2.98169  -67.5406  -20.413
690469718.262  26.8007  3.81651  -84.3981  -26.8007
690469718.318  0  0  0  0
690469718.374  5.94196  0.836398  -16.7488  -5.94196
690469718.430  4.96043  0.694075  -16.8543  -4.96043
690469718.486  0  0  0  0
690469718.542  5.41613  0.764495  -16.7926  -5.41613
690469718.598  4.87851  0.739808  -16.8448  -4.87851
690469718.654  16.1772  -0.96824  -48.4075  -16.1772
690469718.710  20.4815  1.28945  -66.3111  -20.4815
690469718.766  27.1373  2.09451  -82.8441  -27.1373
690469718.822  36.4885  -1.51021  -97.8255  -36.4885
690469718.878  38.5852  1.26985  -115.758  -38.5852
690469718.934  44.1545  1.9307  -132.389  -44.1545
690469718.990  0  0  0  0
690469719.046  5.43829  0.68273  -16.7055  -5.43829
690469719.102  5.66094  0.693125  -16.8026  -5.66094
690469719.158  0  0  0  0
690469719.214  0  0  0  0
690469719.270  5.18067  0.694318  -16.8264  -5.18067
690469719.326  5.11552  0.689443  -16.7597  -5.11552
690469719.382  15.2675  1.87433  -50.2458  -15.2675
690469719.438  20.4997  2.48918  -66.9939  -20.4997
690469719.494  25.3449  3.1413  -83.8424  -25.3449
690469719.550  30.4186  3.7466  -100.613  -30.4186
690469719.606  35.3573  4.43128  -117.386  -35.3573
690469719.662  40.1534  4.97741  -134.187  -40.1534
690469719.718  45.6687  5.63104  -150.95  -45.6687
690469719.774  51.0803  6.28633  -167.606  -51.0803
690469719.830  55.4693  6.77653  -184.35  -55.4693
690469719.886  59.992  7.31579  -201.235  -59.992
690469719.942  0  0  0  0
690469719.998  5.3062  0.603709  -16.7092  -5.3062
690469720.054  5.56234  0.700859  -16.7667  -5.56234
690469720.110  15.6686  1.96268  -50.3014  -15.6686
690469720.166  21.6749  -0.389744  -64.9263  -21.6749
690469720.222  0  0  0  0
690469720.278  5.07925  0.543098  -16.6845  -5.07925
690469720.334  0  0  0  0
690469720.390  5.76167  0.669206  -16.6745  -5.76167
690469720.446  4.95718  0.573889  -16.7407  -4.95718
690469720.502  0  0  0  0
690469720.558  4.97544  0.578373  -16.7237  -4.97544
690469720.614  5.17588  0.548566  -16.6718  -5.17588
690469720.670  15.3331  1.67547  -50.1195  -15.3331
690469720.726  21.2988  2.31843  -66.7133  -21.2988
690469720.782  25.4921  2.79566  -83.4031  -25.4921
690469720.838  31.7304  3.58111  -100.198  -31.7304
690469720.894  37.3283  0.908745  -114.816  -37.3283
690469720.950  42.0888  3.08356  -132.365  -42.0888
690469721.006  0  0  0  0
690469721.062  5.03866  0.508408  -16.7175  -5.03866
690469721.118  0  0  0  0
690469721.174  4.96894  0.524745  -16.6495  -4.96894
690469721.230  0  0  0  0
690469721.286  5.25953  0.545239  -16.6942  -5.25953
690469721.342  4.74506  0.450931  -16.761  -4.74506
690469721.398  0  0  0  0
690469721.454  0  0  0  0
690469721.510  5.25723  0.53991  -16.6208  -5.25723
690469721.566  4.89533  0.514337  -16.7104  -4.89533
690469721.622  14.7568  1.61857  -50.2176  -14.7568
690469721.678  18.8162  1.94687  -66.8131  -18.8162
690469721.734  24.4563  2.57456  -83.5574  -24.4563
690469721.790  30.5159  3.14414  -100.032  -30.5159
690469721.846  35.0643  3.60093  -116.754  -35.0643
690469721.902  39.8921  4.00567  -133.443  -39.8921
690469721.958  0  0  0  0
690469722.014  5.71176  0.581458  -16.6333  -5.71176
690469722.070  5.09551  0.442781  -16.6345  -5.09551
690469722.126  15.5254  1.32432  -49.8843  -15.5254
690469722.182  0  0  0  0
690469722.238  0  0  0  0
690469722.294  0  0  0  0
690469722.350  4.91798  0.463192  -16.5755  -4.91798
690469722.406  4.74303  0.422986  -16.6314  -4.74303
690469722.462  15.2422  1.36751  -49.991  -15.2422
690469722.518  20.3432  -0.839936  -64.665  -20.3432
690469722.574  24.5675  0.768803  -82.2112  -24.5675
690469722.630  28.454  0.906931  -98.8417  -28.454
690469722.686  33.9782  1.3771  -115.432  -33.9782
690469722.742  38.9481  1.67299  -132.064  -38.9481
690469722.798  43.1049  1.91091  -148.907  -43.1049
690469722.854  48.0904  2.29069  -165.629  -48.0904
690469722.910  53.966  2.41054  -182.116  -53.966
690469722.966  56.9257  2.57796  -198.997  -56.9257
690469723.022  62.2529  2.92292  -215.638  -62.2529
690469723.078  68.6075  3.24588  -232.144  -68.6075
690469723.134  73.7294  3.25515  -248.855  -73.7294
690469723.190  77.806  3.52583  -265.688  -77.806
690469723.246  82.827  3.70402  -282.448  -82.827
690469723.302  87.8643  3.80654  -299.19  -87.8643
690469723.358  0  0  0  0
690469723.414  5.43995  0.179704  -16.6207  -5.43995
690469723.470  4.68173  0.156272  -16.7007  -4.68173
690469723.526  15.1694  -2.71699  -48.3729  -15.1694
690469723.582  20.4824  -0.806789  -66.0284  -20.4824
690469723.638  25.9136  -0.857096  -82.5689  -25.9136
690469723.694  30.0026  -0.898756  -99.4633  -30.0026
690469723.750  34.4106  -0.785642  -116.394  -34.4106
690469723.806  39.6215  -0.769313  -133.048  -39.6215
690469723.862  43.9508  -0.703061  -149.976  -43.9508
690469723.918  49.0166  -0.808867  -166.823  -49.0166
690469723.974  54.5311  -0.800129  -183.45  -54.5311
690469724.030  0  0  0  0
690469724.086  0  0  0  0
690469724.142  4.94128  -0.0377469  -16.806  -4.94128
690469724.198  4.95793  -0.044037  -16.8807  -4.95793
690469724.254  14.4708  -0.192198  -50.4743  -14.4708
690469724.310  23.9484  -4.061  -65.2475  -23.9484
690469724.366  0  0  0  0
690469724.422  5.08929  -0.123935  -16.7564  -5.08929
690469724.478  5.30378  -0.0871259  -16.8145  -5.30378
690469724.534  14.7849  -0.43897  -50.5435  -14.7849
690469724.590  19.7676  -0.553111  -67.4945  -19.7676
690469724.646  24.5387  -0.693046  -84.3689  -24.5387
690469724.702  0  0  0  0
690469724.758  5.62691  -0.213038  -16.7067  -5.62691
690469724.814  0  0  0  0
690469724.870  5.37071  -0.240087  -16.88  -5.37071
690469724.926  4.92585  -0.20807  -16.9444  -4.92585
690469724.982  14.5437  -0.736266  -50.6958  -14.5437
690469725.038  19.3798  -1.10191  -67.5069  -19.3798
690469725.094  25.052  -1.33526  -84.4881  -25.052
690469725.150  0  0  0  0
690469725.206  4.77877  -0.416372  -16.8905  -4.77877
690469725.262  5.22396  -0.295265  -16.8848  -5.22396
690469725.318  14.7885  -1.04257  -50.7133  -14.7885
690469725.374  0  0  0  0
690469725.430  5.0051  -0.402046  -16.8493  -5.0051
690469725.486  4.65005  -0.395794  -16.9264  -4.65005
690469725.542  14.3368  -1.28916  -50.8354  -14.3368
690469725.598  0  0  0  0
690469725.654  5.38551  -0.308709  -16.9097  -5.38551
690469725.710  4.66695  -0.491846  -16.9834  -4.66695
690469725.766  13.6725  -1.5111  -50.9924  -13.6725
690469725.822  0  0  0  0
690469725.878  5.52943  -0.419137  -16.9827  -5.52943
690469725.934  4.55075  -0.461653  -17.0465  -4.55075
690469725.990  13.6683  -1.42063  -51.2163  -13.6683
690469726.046  19.5311  -1.91302  -68.0522  -19.5311
690469726.102  0  0  0  0
690469726.158  0  0  0  0
690469726.214  5.40822  -0.46195  -16.8805  -5.40822
690469726.270  4.68856  -0.582914  -17.0224  -4.68856
690469726.326  14.1626  -1.78011  -51.1527  -14.1626
690469726.382  19.1974  -2.31839  -68.0547  -19.1974
690469726.438  23.8079  -2.8596  -85.1708  -23.8079
690469726.494  0  0  0  0
690469726.550  4.97203  -0.677774  -16.9838  -4.97203
690469726.606  4.89763  -0.704028  -16.9016  -4.89763
690469726.662  14.3416  -2.0601  -51.0096  -14.3416
690469726.718  0  0  0  0
690469726.774  4.83606  -0.762693  -16.9904  -4.83606
690469726.830  5.25465  -0.710293  -16.9627  -5.25465
690469726.886  14.6565  -2.2177  -51.0562  -14.6565
690469726.942  18.9497  -3.2186  -68.2354  -18.9497
690469726.998  24.5478  -6.68117  -83.3888  -24.5478
690469727.054  28.7701  -6.12218  -101.418  -28.7701
690469727.110  33.5984  -7.0867  -118.479  -33.5984
690469727.166  38.0696  -8.04152  -135.674  -38.0696
690469727.222  42.8075  -8.95567  -152.734  -42.8075
690469727.278  48.8815  -9.91157  -169.532  -48.8815
690469727.334  52.0904  -10.9296  -186.956  -52.0904
690469727.390  56.5061  -12.0047  -204.203  -56.5061
690469727.446  62.3614  -13.0738  -221.433  -62.3614
690469727.502  66.4716  -14.3174  -238.359  -66.4716
690469727.558  72.3225  -15.2386  -255.518  -72.3225
690469727.614  0  0  0  0
690469727.670  5.15134  -1.13502  -17.1312  -5.15134
690469727.726  4.71511  -1.23357  -17.1756  -4.71511
690469727.782  0  0  0  0
690469727.838  4.16759  -1.37867  -17.2135  -4.16759
690469727.894  5.26898  -1.28329  -17.0457  -5.26898
690469727.950  15.6498  -4.24694  -51.5467  -15.6498
690469728.006  19.6264  -5.87219  -68.6368  -19.6264
690469728.062  23.6255  -7.42312  -85.9334  -23.6255
690469728.118  28.7052  -8.97909  -103.058  -28.7052
690469728.174  32.8525  -10.7867  -120.444  -32.8525
690469728.230  0  0  0  0
690469728.286  5.19075  -1.64121  -17.1085  -5.19075
690469728.342  4.65563  -1.74707  -17.2324  -4.65563
690469728.398  13.8779  -5.43009  -51.6745  -13.8779
690469728.454  0  0  0  0
690469728.510  0  0  0  0
690469728.566  4.69927  -1.88762  -17.2498  -4.69927
690469728.622  5.05062  -1.89488  -17.205  -5.05062
690469728.678  15.4187  -5.92401  -51.5569  -15.4187
690469728.734  19.678  -8.09123  -68.8864  -19.678
690469728.790  25.0447  -10.1579  -86.3996  -25.0447
690469728.846  28.6357  -12.3374  -103.74  -28.6357
690469728.902  32.7668  -14.6711  -120.956  -32.7668
690469728.958  38.1686  -16.9186  -138.152  -38.1686
690469729.014  43.6554  -19.2571  -155.343  -43.6554
690469729.070  48.5048  -21.5688  -172.68  -48.5048
690469729.126  52.8266  -23.9102  -190.06  -52.8266
690469729.182  0  0  0  0
690469729.238  4.77967  -2.47155  -17.2849  -4.77967
690469729.294  4.67949  -2.48255  -17.2968  -4.67949
690469729.350  14.6096  -7.50966  -51.8314  -14.6096
690469729.406  0  0  0  0
690469729.462  4.60516  -2.6851  -17.2914  -4.60516
690469729.518  4.52429  -2.6706  -17.3439  -4.52429
690469729.574  13.207  -8.18485  -51.9902  -13.207
690469729.630  17.6716  -10.9137  -69.3489  -17.6716
690469729.686  23.856  -13.7514  -86.5609  -23.856
690469729.742  0  0  0  0
690469729.798  3.87584  -2.87851  -17.4565  -3.87584
690469729.854  5.0089  -2.91975  -17.2948  -5.0089
690469729.910  15.575  -8.94015  -51.7689  -15.575
690469729.966  20.2401  -11.788  -69.1269  -20.2401
690469730.022  23.1898  -15.0636  -86.6202  -23.1898
690469730.078  29.4207  -18.0437  -103.722  -29.4207
690469730.134  34.4009  -24.4022  -119.347  -34.4009
690469730.190  38.0741  -26.0522  -137.616  -38.0741
690469730.246  44.9652  -29.1158  -154.445  -44.9652
690469730.302  48.2663  -32.6319  -171.945  -48.2663
690469730.358  53.9624  -38.908  -187.42  -53.9624
690469730.414  59.1766  -40.5008  -205.392  -59.1766
690469730.470  0  0  0  0
690469730.526  4.24709  -3.45568  -17.2914  -4.24709
690469730.582  0  0  0  0
690469730.638  4.623  -3.48228  -17.2555  -4.623
690469730.694  5.12262  -3.51447  -17.1583  -5.12262
690469730.750  14.3055  -10.7611  -51.4868  -14.3055
690469730.806  18.5405  -14.4558  -68.7786  -18.5405
690469730.862  22.3789  -18.1614  -86.2064  -22.3789
690469730.918  26.689  -21.9904  -103.413  -26.689
690469730.974  32.2275  -25.7028  -120.69  -32.2275
690469731.030  36.356  -29.7005  -137.696  -36.356
690469731.086  40.9698  -33.3022  -155.168  -40.9698
690469731.142  44.7537  -37.4509  -172.259  -44.7537
690469731.198  49.3634  -41.3046  -189.568  -49.3634
690469731.254  55.4213  -45.0197  -206.592  -55.4213
690469731.310  58.5016  -49.3756  -223.806  -58.5016
690469731.366  61.7239  -53.724  -241.046  -61.7239
690469731.422  67.1009  -57.5294  -258.23  -67.1009
690469731.478  72.5049  -61.481  -275.469  -72.5049
690469731.534  77.7858  -65.4064  -292.772  -77.7858
690469731.590  81.9464  -69.7343  -309.842  -81.9464
690469731.646  86.5228  -74.0138  -326.992  -86.5228
690469731.702  89.8704  -78.4899  -344.257  -89.8704
690469731.758  94.1307  -82.9148  -361.296  -94.1307
690469731.814  99.8296  -87.1543  -378.33  -99.8296
690469731.870  104.037  -91.2962  -395.618  -104.037
690469731.926  109.898  -95.2983  -412.769  -109.898
690469731.982  113.004  -100.165  -429.82  -113.004
690469732.038  117.499  -104.578  -446.89  -117.499
690469732.094  122.511  -108.942  -463.895  -122.511
690469732.150  0  0  0  0
690469732.206  6.08822  -4.48125  -16.8185  -6.08822
690469732.262  0  0  0  0
690469732.318  4.34476  -4.53683  -17.0123  -4.34476
690469732.374  5.11651  -4.63948  -16.8634  -5.11651
690469732.430  13.6286  -13.7422  -50.8955  -13.6286
690469732.486  18.1226  -18.5018  -67.8407  -18.1226
690469732.542  23.5276  -22.9529  -84.8106  -23.5276
690469732.598  28.4005  -27.5778  -101.771  -28.4005
690469732.654  32.1531  -32.4149  -118.791  -32.1531
690469732.710  35.6849  -37.284  -135.786  -35.6849
690469732.766  41.363  -41.9271  -152.578  -41.363
690469732.822  0  0  0  0
690469732.878  4.35085  -4.75165  -16.8882  -4.35085
690469732.934  5.01721  -4.85368  -16.8075  -5.01721
690469732.990  14.4929  -14.8187  -50.5266  -14.4929
690469733.046  19.3251  -22.6153  -65.4259  -19.3251
690469733.102  22.8828  -26.1963  -83.3502  -22.8828
690469733.158  28.405  -31.0607  -100.041  -28.405
690469733.214  32.3505  -36.1801  -116.89  -32.3505
690469733.270  0  0  0  0
690469733.326  0  0  0  0
690469733.382  4.46032  -5.10977  -16.7486  -4.46032
690469733.438  4.41898  -5.13594  -16.8465  -4.41898
690469733.494  0  0  0  0
690469733.550  4.25869  -5.28732  -16.726  -4.25869
690469733.606  4.07909  -5.31317  -16.8112  -4.07909
690469733.662  13.2501  -15.9  -50.3939  -13.2501
690469733.718  18.1514  -21.2023  -67.1123  -18.1514
690469733.774  0  0  0  0
690469733.830  4.10918  -5.32715  -16.7863  -4.10918
690469733.886  4.30215  -5.46854  -16.7738  -4.30215
690469733.942  13.863  -16.3636  -50.2587  -13.863
690469733.998  17.0567  -21.8009  -67.2744  -17.0567
690469734.054  22.3911  -27.3948  -83.9664  -22.3911
690469734.110  24.9882  -33.0563  -100.921  -24.9882
690469734.166  30.885  -38.6614  -117.467  -30.885
690469734.222  34.1536  -44.1615  -134.377  -34.1536
690469734.278  39.5718  -49.747  -151.057  -39.5718
690469734.334  44.3584  -55.4302  -167.898  -44.3584
690469734.390  47.1745  -61.1599  -184.857  -47.1745
690469734.446  51.6623  -66.9551  -201.578  -51.6623
690469734.502  55.7014  -72.7523  -218.394  -55.7014
690469734.558  60.4146  -78.5235  -235.067  -60.4146
690469734.614  65.0212  -84.0937  -251.949  -65.0212
690469734.670  0  0  0  0
690469734.726  3.90444  -5.93068  -16.7978  -3.90444
690469734.782  4.24618  -5.9369  -16.7357  -4.24618
690469734.838  13.019  -17.7326  -50.3088  -13.019
690469734.894  0  0  0  0
690469734.950  4.03368  -6.00081  -16.7887  -4.03368
690469735.006  4.06814  -6.05458  -16.832  -4.06814
690469735.062  12.4533  -18.1385  -50.4695  -12.4533
690469735.118  17.4851  -24.1538  -67.1566  -17.4851
690469735.174  20.5578  -30.533  -83.9701  -20.5578
690469735.230  26.0909  -36.4698  -100.713  -26.0909
690469735.286  30.2653  -42.6893  -117.35  -30.2653
690469735.342  0  0  0  0
690469735.398  4.24535  -6.28622  -16.7097  -4.24535
690469735.454  4.16583  -6.30865  -16.6728  -4.16583
690469735.510  13.4936  -18.8192  -50.0148  -13.4936
690469735.566  16.9763  -25.2927  -66.741  -16.9763
690469735.622  21.4994  -31.6159  -83.349  -21.4994
690469735.678  0  0  0  0
690469735.734  0  0  0  0
690469735.790  4.85288  -6.42311  -16.5348  -4.85288
690469735.846  4.7314  -6.50026  -16.5817  -4.7314
690469735.902  11.7683  -19.5777  -49.9396  -11.7683
690469735.958  17.1493  -29.0927  -64.2958  -17.1493
690469736.014  21.3203  -34.0376  -81.9832  -21.3203
690469736.070  25.3525  -40.7485  -98.4289  -25.3525
690469736.126  29.7629  -47.5168  -114.919  -29.7629
690469736.182  33.3991  -54.165  -131.571  -33.3991
690469736.238  37.4355  -60.6748  -148.183  -37.4355
690469736.294  41.3612  -67.5064  -164.552  -41.3612
690469736.350  45.297  -74.435  -180.699  -45.297
690469736.406  49.5362  -81.016  -197.071  -49.5362
690469736.462  54.0453  -87.6959  -213.467  -54.0453
690469736.518  58.1553  -94.5542  -229.837  -58.1553
690469736.574  63.3019  -101.504  -245.939  -63.3019
690469736.630  0  0  0  0
690469736.686  4.60127  -8.20199  -15.1598  -4.60127
690469736.742  4.7862  -6.84688  -16.0418  -4.7862
690469736.798  12.7814  -20.5297  -48.3227  -12.7814
690469736.854  17.0651  -27.3363  -64.3434  -17.0651
690469736.910  21.0094  -34.1376  -80.4896  -21.0094
690469736.966  24.8005  -41.0948  -96.4486  -24.8005
690469737.022  30.0521  -47.85  -112.443  -30.0521
690469737.078  33.5036  -54.6948  -128.338  -33.5036
690469737.134  38.7809  -61.5276  -144.117  -38.7809
690469737.190  0  0  0  0
690469737.246  4.67604  -6.77413  -15.7741  -4.67604
690469737.302  4.0395  -6.87301  -15.8064  -4.0395
690469737.358  0  0  0  0
690469737.414  4.15494  -7.00059  -15.647  -4.15494
690469737.470  4.13969  -6.91573  -15.712  -4.13969
690469737.526  13.5147  -20.7337  -46.9111  -13.5147
690469737.582  0  0  0  0
690469737.638  3.80971  -7.01076  -15.4927  -3.80971
690469737.694  3.47087  -6.97992  -15.6483  -3.47087
690469737.750  12.8888  -20.9216  -46.6411  -12.8888
690469737.806  17.4163  -27.7847  -62.1547  -17.4163
690469737.862  21.8839  -37.4961  -75.6456  -21.8839
690469737.918  25.2323  -43.2794  -92.0629  -25.2323
690469737.974  29.1964  -50.2015  -107.655  -29.1964
690469738.030  33.6234  -57.3454  -123  -33.6234
690469738.086  37.198  -64.4564  -138.396  -37.198
690469738.142  41.2385  -71.4405  -153.863  -41.2385
690469738.198  0  0  0  0
690469738.254  4.65968  -7.02444  -15.3538  -4.65968
690469738.310  4.40217  -7.0673  -15.3734  -4.40217
690469738.366  11.8341  -21.4105  -46.1294  -11.8341
690469738.422  16.3539  -28.558  -61.3689  -16.3539
690469738.478  20.661  -35.7343  -76.707  -20.661
690469738.534  0  0  0  0
690469738.590  4.24773  -7.1293  -15.2574  -4.24773
690469738.646  4.02344  -7.19734  -15.3304  -4.02344
690469738.702  11.6244  -21.7612  -45.982  -11.6244
690469738.758  16.2333  -29.0097  -61.1826  -16.2333
690469738.814  21.018  -36.1628  -76.4066  -21.018
690469738.870  23.7559  -43.4097  -91.7627  -23.7559
690469738.926  29.6533  -50.7267  -106.773  -29.6533
690469738.982  32.692  -58.0023  -122.222  -32.692
690469739.038  36.3478  -65.43  -137.419  -36.3478
690469739.094  40.9146  -72.7503  -152.425  -40.9146
690469739.150  46.0454  -79.9851  -167.546  -46.0454
690469739.206  49.6082  -87.2894  -182.849  -49.6082
690469739.262  53.4803  -94.7941  -197.894  -53.4803
690469739.318  58.1219  -102.032  -213.174  -58.1219
690469739.374  61.7315  -109.422  -228.287  -61.7315
690469739.430  66.4188  -116.792  -243.266  -66.4188
690469739.486  0  0  0  0
690469739.542  4.27819  -7.34642  -15.0855  -4.27819
690469739.598  4.02451  -7.34849  -15.1346  -4.02451
690469739.654  11.8374  -22.1318  -45.4226  -11.8374
690469739.710  17.3962  -29.342  -60.2875  -17.3962
690469739.766  20.9982  -36.6919  -75.4179  -20.9982
690469739.822  24.974  -44.0171  -90.6748  -24.974
690469739.878  28.9763  -51.3994  -105.738  -28.9763
690469739.934  33.0857  -58.752  -120.781  -33.0857
690469739.990  37.3517  -66.0533  -135.842  -37.3517
690469740.046  42.6237  -73.3607  -150.789  -42.6237
690469740.102  46.1374  -80.588  -166.067  -46.1374
690469740.158  49.4882  -87.9853  -181.179  -49.4882
